temp_max_c,pressure_max_bar,agitation_rpm,conc_a_initial_pct,conc_b_initial_pct,cooling_flow_l_min,reaction_time_min,final_conversion_pct,cluster_true
83.29220961181677,2.68240697274348,215.24027646948147,29.464612179292754,33.68986222650392,105.05631047018564,87.48803298245616,102.20940417737496,0
76.21689317039919,2.7187732887342135,272.45401611438456,32.62785436174769,28.681968386758722,101.97061850766534,80.20212199142343,95.730982035005,0
85.35627319872671,2.211603521683123,292.9900698721324,35.207190242737155,31.10104859283584,108.84477616229151,86.82142515735218,97.86466235374805,0
90.12435470989504,2.5786456105569937,420.3586819511218,29.111835073638982,36.29681906814308,84.4126936752823,65.40809953959847,93.78793681174264,0
73.02701524805828,2.9016938316181653,272.5397234125982,35.65030501883924,33.76015294464422,83.35814505174511,74.0480905224586,95.20758116742063,0
74.96709398666309,2.208090077743747,310.90278814649895,39.26068047557542,35.02307854574593,69.54882915327545,65.74501602803906,95.3451936779144,0
87.9538046226375,2.499505618893429,316.6036577513732,35.7969562959107,38.60035344566671,84.05018758006176,99.95964306271867,95.29174118769583,0
82.73056834528877,2.753426172497478,273.80781973443953,37.13353679816717,28.899426337310828,82.22568436303476,84.71189728895547,91.28906713469564,0
77.69843058548659,2.6754834389357365,330.51202372548016,34.087410965123865,34.738657996399894,82.48216192150849,70.46418230781357,95.1404321478606,0
80.04208359875139,2.623029011719339,301.60768357014877,34.51342143039398,34.06704160931735,94.40789448165188,82.40196338155532,90.50814945688491,0
80.41747810202051,2.231765832231474,293.05819802076945,27.979163166589462,36.06036116833524,116.13731673381139,81.96897966074411,93.50537720320924,0
80.09638960509136,2.262271851369192,376.63603032357094,29.89567529637562,37.32374292951596,110.07969472226375,75.33223681343583,92.57047357880961,0
81.36043572651853,2.552292536161539,254.25604097803694,36.757563364662474,38.10269914646226,90.34116805848734,66.89215813775269,95.64884112774561,0
74.20402914977964,1.0308373402657005,299.1778646821024,30.346813644047288,37.64297845122913,90.92104582471848,86.44587112223066,97.01390904451146,0
73.12740334597676,2.2268148580917186,266.1367508089003,33.30611319224865,37.36436244923342,74.20305255986484,73.3508387014794,98.04996204215793,0
74.72330462975098,1.941134798877147,324.04852641592043,29.178292802817886,32.611820688712086,99.13458330214625,75.91939318095427,98.4830782106373,0
76.25252610806268,2.857445910597471,230.0040496731263,30.010097751450104,39.25766475046043,106.13658092685324,61.151781351386454,92.44391632105055,0
78.62711030007497,2.8231857961262987,243.1214349431826,35.10632563392356,35.68284637091971,79.9042810239218,69.92538666338675,93.81089767450318,0
78.28517405563284,2.0389271507662796,332.11488745269276,33.44413130030295,35.37489623968131,59.884335321319526,71.30612734883866,89.06073474175132,0
73.07668091551386,3.164168052039959,311.41988312188016,34.4955643773677,39.11977671156004,107.9075057995899,75.12523518861357,102.04746738847804,0
86.47915864930751,2.940080313773544,323.9798616157033,35.47216714085991,37.13575802694197,98.05546294011326,89.82307785876299,92.55031494466412,0
76.87719116542407,2.793633704137885,255.02599167099544,37.915746637620025,35.875412027802675,88.14432295861423,96.70390017865896,93.90793365117659,0
83.99386099188251,2.109097186559387,282.87433120784567,36.62366102210549,37.22323832562253,87.556599869585,80.60106738330249,90.66895054272521,0
72.70699795437585,2.324914572871155,280.95534316382873,43.5075079565918,34.68631177518385,96.5910799678342,86.44312988405851,92.7486019748066,0
76.10917493892796,2.5506091893499647,226.04822239343488,33.94833919977098,34.32669823285278,108.44962300720104,86.53925078854127,93.0331671628085,0
79.47197771348479,3.05698570082095,297.1247502408764,36.92310394575154,35.79766755598504,74.07248260968153,70.74565401027326,94.71779454399848,0
76.07990771623375,3.426407174945632,344.3120853988077,35.87348425584952,43.62066247948005,84.41383900106962,83.86138092826252,92.02926254665644,0
82.90182389613395,3.2094040961656014,395.4667977275078,40.18055330859709,30.617100995723966,96.48074855280781,88.88006309739272,91.51831699172453,0
78.35937489262308,2.913792901952673,269.70439296799174,30.633322853908133,32.60004625240069,69.36488447014447,87.07508599282501,95.8307043634495,0
79.89105525431101,2.0206246346653622,343.9176771475192,33.0569769104411,37.11377785896151,70.47611887794972,78.31032258667553,96.10514729577542,0
83.53425320487261,2.4665468228646326,245.34371617543638,39.375859948317746,32.23924895654646,97.21662869603236,72.01629965747006,97.79820141328595,0
87.66340883412666,1.5602101536259085,279.06778058811227,38.240690207270895,41.21678348414799,97.97336661242848,66.35243020348217,93.5266572081226,0
78.39526816518386,2.319708242573121,324.27363046245404,36.501728203239786,34.80823363200926,83.23076397629156,77.70521432559984,95.27054746108051,0
89.83010071038753,3.534467824491681,336.1872375337804,36.97151145676787,37.53745700429813,75.58426197421494,70.34305355392304,96.47443633636682,0
85.79487329157881,2.042949211882932,304.7788714534198,35.201593516518955,29.935925391213644,88.60448895859514,85.31568017187435,91.00792396005748,0
77.53491119317738,1.8399418407159618,298.87837030069676,34.699317338230564,34.07946168439606,71.77145479334,71.81176920233686,93.37391079885319,0
89.82904630542704,3.5449469885453224,344.76278295696744,37.31525213892362,37.84971397792981,74.56986213462989,69.56245840780495,95.9448414917852,0
68.08154622775363,2.306192473143327,257.9350228266352,34.31777283034594,34.37525960785954,67.19929897799776,83.58617867829724,92.23173234150374,0
71.16010384788605,1.8004362098810363,295.6252768568609,34.84156959339438,37.49148276124785,71.61910183215247,82.52804187710029,91.31328544727155,0
82.89413401639263,1.6171741837400122,286.5548034962357,34.36489070463392,40.306019167581375,83.68371181006518,69.04792550366287,97.39134092780462,0
85.77163893701405,2.7089564773273,297.31608274499723,34.70640149658394,36.50140352628596,96.70930367251042,70.12839222144304,90.33251882172438,0
82.45187142068818,3.1613199429012306,304.16906407021185,47.28108894461987,36.27506429623063,86.42296089502207,75.48815439334183,96.92935398899232,0
77.44535816379458,2.966771474127518,309.24373725409185,26.354842650253442,47.22145228182743,95.33672797084883,83.49740467730649,96.0360932178344,0
79.25592575037794,2.476537514342608,310.99361315578096,34.88198859501686,35.51512887932272,102.58033935261125,57.851431126546004,89.96641471465428,0
73.2591021961355,2.3182930949556373,298.1157747599663,33.39394435035099,33.044584683997485,94.74265828678446,76.97104844059402,94.99470948612147,0
77.2076727774863,2.258149627113576,285.7407508255334,37.793702279689334,32.14245416913842,99.97318371201537,78.13668665139856,96.03825145523511,0
90.03860401199567,3.518665702239652,344.9582832669051,37.630614983742426,37.528458757594635,74.87135689522394,70.61596897125052,96.47072322160307,0
85.73989122999059,2.70112873665964,306.4663201680894,37.18552431701573,40.67207802103595,77.01808693228696,77.9264210395867,98.78065898308522,0
83.68797154911654,2.5374778890888496,339.8058847944564,39.277377159026976,31.398679427900294,100.86754207846803,86.85413632734208,96.00057906701714,0
71.74457110057608,3.052448178575202,367.07478404637084,35.15935449103035,33.772305970572305,103.94242296642588,82.89268657477943,96.30672036310301,0
82.42428618703072,2.0198016488759745,299.74150332122133,40.93618714933191,37.38137960867172,96.15062310305665,78.34984075226828,96.31228818461074,0
80.04316977745282,2.818252464481567,300.7529424671916,29.49797521872547,39.094543553010524,120.63532695003408,81.4534740279907,92.47730985485204,0
72.3835249684286,2.5176084294952785,310.76433354766726,41.35891450056234,31.7819850150854,79.6635100985999,77.05642141884397,93.51571708202403,0
81.97356073259338,2.0881190823430313,296.07235370965805,34.37118056993905,33.365281945207826,64.9108445820454,86.50687267085641,92.46810124708836,0
83.5346083977656,2.519099276446724,310.2847544421608,38.08547903358827,36.30709526924377,101.70595724274152,71.28615026499814,97.62495333679333,0
82.54636045621659,1.9274476941216496,299.6839878124487,30.793023162910742,39.60121183407065,102.35578189179375,72.454925296723,90.327158568143,0
75.14516592167482,2.516680986711378,245.49533738284558,30.679374392708578,36.13911930171126,100.63648968475977,82.56235937457002,96.97950502073367,0
82.99703703351331,2.087631998520424,281.2498563348453,36.09565321796451,34.48499129395776,97.8238960609258,81.75981626712074,99.4376548768255,0
78.98871843201765,2.779113099763491,309.1731274939685,33.9712542309138,41.9629869245442,76.28341435722456,77.8520542626641,94.03293090298862,0
87.57865263049864,2.6011804482077077,315.35644787191524,37.043115943400636,33.88673051121104,76.10296673268469,83.6268473044248,98.02359588737478,0
72.65191071019429,3.0914239137239634,352.52547066111714,36.30179256203944,33.53210223311686,76.65634659355753,79.61925145936777,93.1828655108659,0
78.10959130911132,1.8500953081688165,283.5608485490726,32.82939087188954,33.51890441546381,65.292336352415,79.77141033111579,95.31334285157104,0
75.18408754916909,1.276994560616241,263.10440702842357,36.288290301566846,38.217972152150494,97.26311775294276,88.41890233905049,98.16943454537088,0
76.02306880863242,2.9248249707001506,279.60815562874313,35.419224269102386,41.358652673292035,108.5320269110825,66.31413059069561,93.32852834710637,0
86.02682237202735,3.2757434259288076,265.3454698382628,35.831523416746165,37.14621652912146,78.14797230414705,91.31673481514139,98.91370345151206,0
88.88444126144924,2.017084936336406,310.3785669526427,29.551189782219723,38.230397263313684,63.50728254710731,81.17476050185807,88.7820204644859,0
78.60464401862356,2.596887736053307,377.7127229000434,38.06185838624314,41.87965770238313,78.35547375061482,63.21878772403378,96.20610396852338,0
83.42288020613069,3.257079996749567,289.61825187525966,25.522358898272923,31.918655737335882,77.92191150442426,93.66181937795729,92.96809118971125,0
84.30438346708073,1.3728486227408885,316.16970412743547,39.593476738585515,34.39915400593744,98.18040166109068,108.25367537421081,95.24595709535924,0
76.33604652418984,1.9076567181833173,287.5907265960921,30.545757728058902,32.22137337219908,95.67771435786445,93.0556022082569,103.44549064283947,0
77.90323043020081,2.6887901241667462,281.9001341564634,34.07427555460533,33.52631117665727,87.37691694386328,97.84492952299644,90.36183469591303,0
83.97632594068253,1.836571997707937,342.48735836060206,34.095360914293714,28.95332576905394,94.24137527043406,77.05584370301709,90.56662940902898,0
77.06818058594935,2.857823909392636,282.54855073884113,39.982579855776834,34.44536461574511,85.12480483218634,55.588825930190154,94.244444359851,0
88.99393185568034,2.0255154055897924,333.5677833010322,33.39604081155435,32.19535620597646,107.1614958514672,75.62298079678386,94.4214255113929,0
67.86586843733159,2.1572087174842958,276.21543610947856,31.55584775394969,39.19781137700087,76.16093203038005,96.34166221468666,95.24622331087059,0
89.08338449977823,3.454486345558798,337.45260658155166,37.85111865950538,36.876243210500284,75.03221324530085,70.16503888494174,96.04460922814445,0
79.13747222498158,1.6817424539344579,372.4435314608612,36.677424388494615,34.053145959791394,60.769309112471724,70.34256399479241,93.34574625567605,0
79.04597968878984,3.3474857298276035,310.8222389617603,39.92417038365891,34.84811714225357,96.38927263938187,71.46248692129835,93.626318815904,0
82.3200788713699,2.0151605768359278,298.5078609285251,32.80891902937371,34.31444920038919,94.18350377447962,77.50168726308569,97.34186535980439,0
69.53774539479768,1.9847929479563313,230.8909449847888,35.803899066806125,36.37571670825338,78.19637025122977,56.65938674668852,93.98195067027395,0
80.31646754178429,2.740501476308528,303.0665830951982,30.681325352527665,44.251515122566005,99.82026791466511,75.66252781690712,91.70788342483296,0
79.72268927047595,3.191022946936642,295.60535181560954,34.37772595619519,36.29788685500261,99.50102172674318,103.25726812323867,100.5240132113925,0
85.99788621642195,2.222284571992298,230.4344839311457,29.709159876435805,31.690319772272876,66.84352902010434,70.41387372759937,91.42979629663753,0
76.36440886472597,2.0147561392267668,313.6289445122069,38.68722116207317,32.24011807751926,105.30379441949884,89.06449679524984,91.10046185669253,0
72.532515897265,2.8321119784027426,290.42192298586855,35.04728366209168,29.602413929090787,95.34655196936087,85.69565371197042,89.6492290060397,0
79.05360500445248,2.468188402769325,346.36983836845866,44.33197705161082,34.4281745594526,81.81949326282465,81.55705633034384,91.43011271894643,0
82.98021056727974,2.6408174828342883,300.44078896530056,33.55959594077395,34.05045881932593,85.83629231339623,102.9495168389882,98.26703531520653,0
81.61666949608546,1.9226878339223967,331.4757688382932,36.362818976311225,30.700049046812225,97.12447653390434,99.79714764771028,96.29019310957531,0
78.89930362217136,2.2978341666591464,248.75212762387443,39.553227618586995,41.52339871953131,84.6230273027631,86.35732222482606,97.02315081001231,0
83.80159809456349,2.2945751484072474,303.68573966908264,36.60422381418909,36.574691235905696,90.47298561656116,66.76973224530708,94.08752012879317,0
82.46557777697002,1.6896808160755188,306.28725221905177,31.793007511874546,38.571687407366525,82.54623478781767,93.76353650836344,96.7492630434098,0
84.34556001252786,1.537471865158037,249.32895279068188,36.02724264093926,32.38462078169939,96.66105460816429,70.76084773942765,96.0655986487988,0
75.36299783567368,2.7452198703332704,237.5977148391315,36.003565798601585,31.696210592682142,84.16556838142905,74.02911551508743,95.71830222991612,0
78.18855310177548,2.6828078997113662,294.1494573780254,31.89680908586597,33.4833669751018,97.34690550780549,90.98881705680627,98.62646463192463,0
73.05947413698512,1.991601381944022,278.926907418477,32.885230494919114,35.65471967041168,94.97398322849558,92.34779924764395,97.21069264645308,0
68.64107502002459,1.9647293326920698,352.5622415133341,35.01779016328916,30.80838689990948,85.16951868116506,83.78253020650291,95.1775796299967,0
77.45017409006891,2.758506913134039,340.13184648236887,29.70475046966841,32.32523434245737,85.46573013691228,64.45908530583267,93.36640826240804,0
78.26200454795239,3.405806879105097,303.0018789567798,37.76067195896312,35.20332510895737,66.18044067918922,60.641157608696815,97.71031455759424,0
81.22452381412818,2.3183458686024996,327.3446597053205,37.11782055318842,34.785122123479674,100.8295002968131,87.7264326836474,96.69934572413729,0
76.15493496904207,2.3478050252232134,345.35006194323887,36.70511095487956,31.21927773660033,87.7255123327531,78.01035294401386,97.93884958243625,0
72.08197158253613,2.2665917512569878,287.9164055849413,29.756859270209272,32.28239424958485,85.81296730020107,86.82562153992487,95.64394723397106,0
81.88261167920709,2.9318274142353498,350.1857195717729,39.67661093503962,34.9005810647953,77.95245491619146,86.75397708281304,91.78363932649809,0
77.28636288913889,2.6507325213448634,349.256669884562,39.066521794624165,33.15375251412149,93.22341785558962,73.86372691609449,94.11037651610813,0
